post_id,post_title,post_author,post_content,post_category,post_tags,post_type,post_status,is_featured,package_id,expire_date,geodir_video,post_address,post_city,post_region,post_country,post_zip,post_latitude,post_longitude,geodir_timing,geodir_contact,geodir_email,geodir_website,geodir_twitter,geodir_facebook,geodir_video,geodir_special_offers,geodir_teachers,geodir_EventClassdate,geodir_timerange,IMAGE,IMAGE,IMAGE,IMAGE,IMAGE
2478,"The Prana Lab",1,"We are a full service Yoga & Wellness Sanctuary specializing in the highest level instruction. We are located in a beautiful sunlit studio with large picture windows overlooking a serene pond. Our intimate boutique setting allows us each student personal attention whether you be a beginner just getting comfortable with the practice to the highest level practitioner playing with your edge. We host a Yoga Alliance Certified 200hr. Yoga Teacher Training as well as other events.","Acro,Alignment,Children's,Core Strength,Corporate,Family,Gentle,Hatha,Kundalini,Meditation,Mom &amp; Baby,Power,Prenatal,Restorative,Senior,Special Needs,Thai,Vinyasa,WoMen's,Yin,Yoga Massage",,gd_yoga_studio,publish,,6,Never,,"16614 Saddle Club Rd",Weston,FL,"United States",33326,26.117,-80.3827295584483,,,,,,,,,,2015-01-01,,,,,,
2477,"URU Yoga & Beyond",1,"URU Yoga & Beyond has two locations in Pensacola Florida. URU is a beautiful commmunity with yoga Hot, yoga beginner yoga Restorative, Yin,Vinyasa, and more.","Acro,Aerial,Alignment,Bhakti Yoga,Chair Yoga,Children's,Flow,Hot,Meditation,Mom &amp; Baby,Prenatal,Restorative,Thai,Yin,Yoga Massage",,gd_yoga_studio,publish,,6,Never,,"955 East Nine Mile Rd",Pensacola,FL,"United States",32514,30.5327,-87.242725,,,,,,,,,,2015-01-01,,,,,,
2476,"Everything Zen Yoga",1,"As the name implies Everything Zen Yoga wants to add a little zen to your life. Everything Zen Yoga is a yoga studio that was created to bring everyone of all shapes sizes and abilities a place to calm the mind relax the body and enjoy life. We not only offer holistic healing yoga classes but have strength building advanced practices and offer deep Restorative, yin. Everything Zen Yoga also offers a 200-hr Yoga Teacher Training Certification that is Registered with the Yoga Alliance. Our certified instructors guide with passion and knowledge and believe in learning for life.","Ashtanga,Core Strength,Flow,Gentle,Hatha,Meditation,Power,Prenatal,Restorative,Senior,Vinyasa,Yin",,gd_yoga_studio,publish,,6,Never,,"801 WOODBURY RD Suite 101",ORLANDO,FL,"United States",32828,28.5529950310559,-81.1948,,,,,,,,,,2015-01-01,,,,,,
2475,"BodyInUnity Inc. Yoga",1,"BodyInUnity transforms exercise into a time of praise worship prayer and meditation; attending to mind body and spirit. We move to music with gratitude for what we are able to do today and offer our bodies as living sacrifices in service to God.","Alignment,Core Strength,Family,Senior",,gd_yoga_studio,publish,,6,Never,,"379 E Broadway",Oviedo,FL,"United States",32765,28.5473542365878,-81.3724,,,,,,,,,,2015-01-01,,,,,,
2474,"Dharma Holistic Center",1,"Dharma Holistic Center offers many types of Yoga to choose from as well as Meditation, classes in group and private class settings. Our beautiful center provides a spacious Zen peaceful environment to practice. Ashtanga, Hatha, Hot, Yoga Power, Laughter Yoga Yoga Nidra Restorative, Yoga Pranayama Guided Meditation, Couple's Yoga Therapeutic Yoga Ayurveda Consultation Senior/Chair Yoga, Kids Yoga","Ashtanga,Chair Yoga,Core Strength,Corporate,Flow,Hatha,Hot,Laughter Yoga Power,Restorative,Senior,Special Needs",,gd_yoga_studio,publish,,6,Never,,"8260 NW 27 street #410",Doral,FL,"United States",33122,25.7997,-80.3357786202911,,,,,,,,,,2015-01-01,,,,,,
2473,"Go Yoga Amelia Island",1,"We are Yoga in The Purest Sense. Go Yoga adheres to the ancient tradition of Hatha, Vinyasa, Style Yoga. Our teachers are dedicated to gently guiding new students to the path of yoga with prana (breath) asana(poses) and atman(spirit/soul). We care for the inside of you as well as the outside. We have a broad selection of Beginners Fundamentals Intermediate and a few Hot, Power, classes to cover all levels. Our studio is easy to find on A1A (2244 S. 8th Street Amelia Island) we have loaner mats as well as professional Manduka & Jade mats for sale. We offer 200Hr. Teacher Training Certification twice a year Oceanside Yoga Chakra Clearing Meditation, Cancle Light Yoga on Sunday nights Daily Vinyasa, Flow, and much more. Our beautiful studio reflects the easy style of travels India all our teachers are ""Certified & Insured"". Returning Military from Combat are always FREE. Drop in class $15. Visitors 5 Class Pass $55.","Aerial,Alignment,Anusara,Chair Yoga,Children's,Core Strength,Corporate,Family,Flow,Hot,ISHTA Jivamukti Kripalu,Laughter Yoga Meditation,Power,Restorative,Senior,Sivananda,Vinyasa,Yin,Yoga Therapy",,gd_yoga_studio,publish,,6,Never,,"2244 South 8th Street","Fernandina Beach AMELIA ISLAND",FL,"United States",32034,30.6582,-81.4607,,,,,,,,,,2015-01-01,,,,,,
2472,"Merritt Island Yoga",1,"Yoga Tai Chi Qigong Pilates Belly Dance and more!","Hatha,Vinyasa",,gd_yoga_studio,publish,,6,Never,,"729 N Courtenay Pkwy","Merritt Island",FL,"United States",32953,28.3695547297297,-80.7003,,,,,,,,,,2015-01-01,,,,,,
2471,"Altamonte Springs Yoga",1,"At Altamonte Springs Yoga it is our mission to honor and embrace each student's journey to personal growth wellbeing and health and happiness by offering the highest quality yoga programs to people of all ages and from all walks of life. We do this with love compassion and a BIG dose of humor!","Alignment,Flow,Hatha,Hot,Iyengar Meditation,Power,Prenatal,Restorative,Vinyasa,Yin",,gd_yoga_studio,publish,,6,Never,,"249 West State Road 436 #1085","Altamonte Springs",FL,"United States",32714,28.6618,-81.3936,,,,,,,,,,2015-01-01,,,,,,
2470,"Bay & Bee",1,"Bay & Bee is a contemporary play space for parents to enjoy play with their young children (birth to 5 years).","Children's,Family,Mom &amp; Baby,Prenatal",,gd_yoga_studio,publish,,6,Never,,"13475 Atlantic Blvd",Jacksonville,FL,"United States",32225,30.3207283543568,-81.4525075114806,,,,,,,,,,2015-01-01,,,,,,
2469,"Yoga Matrix Studio",1,"We are the premier yoga center in the Orlando area. Unlike other yoga spaces we offer an environment completely dedicated to the art of yoga.",,,gd_yoga_studio,publish,,6,Never,,"7601 Della Drive suite 5",Orlando,FL,"United States",32819,28.4547,-81.4911,,,,,,,,,,2015-01-01,,,,,,
2468,"Breathe Yoga and Wellness Center",1,"Breathe Yoga and Wellness Center is co-owned and operated by directors Stacey Vann Christa Parent and Tara Taylor with the support of an amazing team of teachers Massage, therapists and certified life coaches that make Breathe a place you can call home.","Aerial,Alignment,Ashtanga,Children's,Core Strength,Family,Flow,Gentle,Hatha,Hot,Kundalini,Power,Prenatal,Restorative,Senior,Special Needs,Thai,Yin,Yoga Massage",,gd_yoga_studio,publish,,6,Never,,"505 Adams Street",Pensacola,FL,"United States",32502,30.4086898989899,-87.2100474747475,,,,,,,,,,2015-01-01,,,,,,
2467,"Experience Yoga",1,"Experience Iyengar Yoga style teaching in Jacksonville FL... Experience Yoga Studio offer small class instruction with emphasis in the precision and instructional techniques for all levels. Classes are taught in a style to help each students make a connection to the practice of Yoga so they can attain health strength balance and a peaceful inner being. With regular practice you can help calm your nervous system restore your energy balance and improve your internal response system... so you can function and feel healthier! Contact the Studio to experience this connective Yoga practice.","Alignment,Chair Yoga,Core Strength,Gentle,Hatha,Iyengar Restorative,Senior,Yoga Therapy",,gd_yoga_studio,publish,,6,Never,,"13364 Beach Blvd.",Jacksonville,FL,"United States",32224,30.2876,-81.4618,,,,,,,,,,2015-01-01,,,,,,
